name,unit,producer,kved
Блок живлення DR-45-24,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок живлення DR-45-24 24В 2А (27.11.504000.00414),95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок живлення DR-45-24В 2А,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок живлення HY-3010E (MR3010E),95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок живлення Nortel  NTDK70BBE5,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок живлення БП ИВА 1.000.001. ТУ поста ПВЗ,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок живлення БП-10 (входить у блок БСПТ-10),95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 90 00 00
"Блок живлення БП-10, Uживл-220, Uвих=24В",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 90 00 00
Блок живлення БП-1-220/+-24В(для контроллера&#34;РемиконтР-130&#34;),95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 90 00 00
Блок живлення БП-20    220В/50ГЦ/8ВТ,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 90 00 00
Блок живлення БП-20 МА,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок живлення БПС 1-40  УХЛ4,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8504 40 90 00
Блок живлення для ЕКГ10 ПТЕМ-2р-22АЦ4М,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8504 40 90 00
Блок живлення для поста ПВЗ,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок живлення до ел. магніту БПС 1-40,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок живлення ИП МРЗС,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок живлення ІВА 2 для поста ПВЗ ІВА 1.00.001ТУ,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок живлення ІВА 2.001.001-063 для поста ПВЗ ІВА 1.00.001ТУ,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Блок керування BU/TEL 220В, 0,5А",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
БЛОК КЕРУВАННЯ БУ-21,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок контролю Б12А,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9027 90 80 00
Блок контролю Б-12А,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок перетворювання БПВИ-1-2-3-220,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок перетворювачів інтерфейсів БПИ-52,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок питания БП-20МА,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
БЛОК ПІДСИЛЮВАЧА БУ-30,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
БЛОК ПІДСИЛЮВАЧА БУ-30М,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок підсумовування та обмеження сигналу А 05,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 89 00 00
Блок пробо відбору БП-4-1,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9026 80 20 00
Блок пробопідготовки БП-4 до газоаналізаторів,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9033 00 00 00
Блок пробопідготовки БП-4 до газоаналізатору,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок пробопідготовки типу БПП,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок Р-27 регулюючий з імпульсним вихідним сигналом,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 89 00 00
Блок регулюючий Р 27,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 89 00 00
Блок ручного керування БРУ-32-08,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 90 00 00
Блок ручного керування БРУ-42-03,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 90 00 00
Блок ручного керування БРУ-42-06 24В,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 90 00 00
Блок сигналізації  БСПТ-10М,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 90 00 00
Блок сигналізації положення  БСПТ-10М,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 90 00 00
Блок тиристорний однофазний БОТ-1-342М УХЛ4,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8537 10 99 90
Блок управління BU/TEL-220-05,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок управління BU/TEL-220-05А,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок управління БРУ-110-3-3-220,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
БЛОК ЧЕ ДЛЯ ДОЗОР (МЕТАН) Датчик до сигналізатора-аналізатора ДОЗОР,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок-конт для гвинт кріплення,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок-конт з клем. затиск. під гвинт.,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок-контакт 1НЗ,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Блок-контакт 1НО,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Бухгалтерские услуги,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Ваги лабораторні ТВЕ-3-0,1",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вагодозуючий індікатор ХКЗ 190 - С8,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Вакуумна  камера КВД - 1, 14/250",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вакуумна сушильна шафа СВ-30,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вал до контактору КТ 6023 ТОВ &#34;Промсервіс&#34; Україна,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вал до КТ-6022,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вал до КТ-6023,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Валик з ричагом У17.302.06 К КСМ/КСП,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Ватт/варметр цифровий  ЦЛ9249Р  441052 220000/100-1200/5-±МВт/МВАр-RS-ЕР-З-0,5-УХЛ3.1",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8504 40 90 00
"Ватт/варметр цифровий ЦЛ9249Р  441052 110000/100-1500/5-±МВт/МВАр-RS-ЕР-З-0,5-УХЛ3.1",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8504 40 90 00
"Ватт/варметр цифровий ЦЛ9249Р  441052 330000/100-3000/1-±МВт/МВАр-RS-ЕР-З-0,5-УХЛ3.1",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8504 40 90 00
"Вентиль  електропневматичний 120-0,7-24-А",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вентиль  електропневматичний ВВ-351,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8505 90 10 00
Вентиль  електропневматичний ВВ-351 (Ш) 110 В ( в комплекте в разъемом),95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вентиль  електропневматичний ВВ-351 (ШР)),95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вентиль  електропневматичний ВВ-351 з роз`ємом ШР (ВВ 32Ш),95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8505 90 10 00
Вентиль  терморегулюючий ТРВ -1М,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вентиль для датчиків РУ-160/15,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Вентиль електропневматичний ВВ-351 (ШР), 110В ( в комплекті з роз'ємом)",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Вентиль електропневматичний ВВ-351 (ШР), 110В (в комплекті з роз'ємом)",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"ВЕНТИЛЯТОР SUNON DP К SNOL 7,2/1100",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8414 59 20 98
"Вентилятор ВЦ 4-75 № 2,5 Прав. 90 з електродвигуном 0,25 кВт х1500 об/хв",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"ВЕНТИЛЯТОР к печи SNOL 7,2/1100",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вентилятор канальний СК 200 В,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8414 59 40 90
Виброграф ВГ-2,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вибродатчик АР-62ВАБКЖ.433642.020,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9033 00 00 00
Виброметр AR 63A,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9031 80 91 00
Виброметр Янтарь-М ВУ-043,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9031 80 91 00
"Виконавчий механизм МЭО-630/25-0,25РК",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8483 40 21 00
"Виконавчий механізм МЭО-40/160-0,63 У-01 220В",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9032 90 00 00
Вилка електрична 3-полюсна FAR,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Вилка навантажувальна НВ-02 0-200А, 8-15В",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вилка нагрузочна тягового акумулятора ВНА 2-200,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимикач автоматичний АЕ 2046М-100-63А,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 20 10 00
Вимикач автоматичний АЕ 2056М-100-80А,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимикач автоматичний ВА 08-16 ІР-16А,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимикач автоматичний ВА 08-25 ІР-25А,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Вимикач автоматичний ВА47-60 2Р 10А 6кА х-ка С, ІЕК",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимикач ВВ352 (ВВ34Ш),95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Вимикач ВКМ-В3Г (ВКМ 1; 2) Іном. 2,5 А",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимикач внутрішній  подвійний з підсвічуванням  (Туреччина),95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимикач внутрішній одноклавішний  подвійний з підсвічуванням  (Туреччина),95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимикач внутрішній одноклавішний (Туреччина),95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Вимикач ВСР.1,1М",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Вимикач ВСР.2,1М",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимикач КУ-701,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимикач поплавковий WFS,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 90 85 00
Вимикач путьовий вибухозахищений ричажний ВПВ 4М11У5,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 90 85 00
Вимикач путьовий вибухозахищений ричажний ВПВ 4М21У5,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 90 85 00
Вимикач путьовий вибухозахищений ричажний ВПВ 4М31У5,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 90 85 00
"Вимикач СВ.1, 127В",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Вимикач СВ.2, 127В",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимикач сигналу ручний ВСР,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 90 85 00
Вимикач сигнальний вибухозахищений  ручний ВСР1.1М,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 90 85 00
Вимикач сигнальний вибухозахищений ручний ВСР2.1М,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 90 85 00
Вимикач шляховий ВПВ-4М-11 У5,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 90 85 00
Вимикач шляховий ВПВ-4М-21 У5,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 90 85 00
Вимикач шляховий ВПВ-4М-31 У5,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 90 85 00
Вимикач-роз&#34;єднувач  ВР-32-31В-30250,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимикач-роз`єднувач ВР32-31ф-В-31250-100А УХЛ3,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8536 50 80 00
Вимірник опору ИС-10,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9030 31 00 00
Вимірник універсальний прецизійний В7-99,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимірник-перетворювач Е 849 ЭС,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8504 40 90 00
Вимірник-перетворювач Е 851/1ЭС,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8504 40 90 00
Вимірник-перетворювач Е 859 ЭС,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8504 40 90 00
Вимірник-перетворювач Е 860 ЭС,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,8504 40 90 00
Вимірювач вологості газів ИВГ-1 К-П,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9025 80 40 90
Вимірювач Е160.5-10100,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9030 33 10 00
Вимірювач Е160.5-15100,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9030 33 10 00
Вимірювач ємкості свинцових акумуляторів Кулон-12 ns,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9031 80 34 00
Вимірювач коефіціента трансформації СА610,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимірювач КСВ і потужності KW-520,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9030 40 00 00
"Вимірювач лінейного і кутового переміщення ИК-1-ТК-2, склад :-прилад вимірбвальний цифровий ИП-2ТК",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимірювач лінійних та кутових переміщень ИК-1-ТК-2,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимірювач МФ MERTEL MI 3201 TO PLUS,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9030 84 00 00
Вимірювач нелінійних спотворень С 6-11,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимірювач опору заземлення ИС-10,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимірювач опору ізоляції цифровий SEW 4104IN,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9030 33 10 00
"Вимірювач осев.сдвигу ИП-107 2,5-0-2,5",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
"Вимірювач осьового зсуву ІП-107 2,5-0-2,5",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9031 90 85 00
Вимірювач параметрів реле типу ЧИ2400,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9030 32 00 00
Вимірювач петлі фаза-нуль ІФН,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимірювач -реєстратор М660.1М,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9030 39 00 00
"Вимірювач швидкості газових потоків ИС-1, длина зонда 1 м",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимірювач шереховатості (профілометр) ТR-100,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вимірювач щільності теплових потоків ИПП-2МК С ПТП-9.9 И TXA-A-D-L,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9026 80 20 00
Вимірювач-регулятор ТРМ 151-Щ1-РР-01 ОВЕН,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Випробувальний пристрій комплектний Сатурн-М1,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9030 84 00 00
Випрямляч БПС-3000-380/220В-15А,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Високовольтний апарат для випробування ізоляциї ІМ-60,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Високоомний підсилювач 5М5.032.010,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9025 90 00 98
Витратомір ВЛР-2304В-ЕК-50-Ф-Hastelloy-ФЛ-40-Х-3,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
витратомір з інтегратором акустичний ЭХО - Р02 - АП - 11-4-20mA-RS485,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Витратомір-швидкостемір МКРС СУГНУР,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9026 80 20 00
"Вібраційний сигналізатор рівня RHR-506-1 NO/NC, довжина стержня 600мм, живлення DC 24V",95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9031 80 98 00
Вібраційний сигналізатор рівня сипучих материалів ВС-340. L=1000мм,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вібраційний сигналізатор рівня сипучих материалів ВС-340. L=250мм,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Віброапаратура ВИП-301-16-30-ВП 8 КАН,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вібровимірювальний перетворювач ВИП-301-16-30.01-ВП,af2c0a20-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вібровимірювальний прилад &#34;Янтар-М&#34;,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,9031 80 38 00
Вібродатчик ВД 30,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
Вібродатчик ВД 30.01,95136fc0-d2a3-11e6-bce7-e108f54e504a,3c9eb690-d2a5-11e6-8eb4-0ffbdcc06897,0000 00 00 00
